time, rate
1153,11023.0675,5.0
1154,11023.0875,4.0
1155,11023.1075,4.0
1156,11023.1275,4.0
1157,11023.1475,4.0
1158,11023.1675,4.0
1159,11023.1875,4.0
1160,11023.2075,4.0
1161,11023.2275,4.0
1162,11023.2475,4.0
1163,11023.2675,4.0
1164,11023.2875,4.0
1165,11023.3075,4.0
1166,11023.3275,5.0
1167,11023.3475,5.0
1168,11023.3675,5.0
1169,11023.3875,5.0
1170,11023.4075,6.0
1171,11023.4275,6.0
1172,11023.4475,6.0
1173,11023.4675,6.0
1174,11023.4875,6.0
1175,11023.5075,6.0
1176,11023.5275,6.0
1177,11023.5475,7.0
1178,11023.5675,8.0
1179,11023.5875,8.0
1180,11023.6075,8.0
1181,11023.6275,8.0
1182,11023.6475,8.0
1183,11023.6675,8.0
1184,11023.6875,8.0
1185,11023.7075,8.0
1186,11023.7275,8.0
1187,11023.7475,8.0
1188,11023.7675,8.0
1189,11023.7875,8.0
1190,11023.8075,8.0
1191,11023.8275,8.0
1192,11023.8475,8.0
1193,11023.8675,8.0
1194,11023.8875,8.0
1195,11023.9075,8.0
1196,11023.9275,8.0
1197,11023.9475,8.0
1198,11023.9675,8.0
1199,11023.9875,8.0
1200,11024.0075,9.0
1201,11024.0275,9.0
1202,11024.0475,9.0
1203,11024.0675,9.0
1204,11024.0875,9.0
1205,11024.1075,9.0
1206,11024.1275,9.0
1207,11024.1475,9.0
1208,11024.1675,9.0
1209,11024.1875,9.0
1210,11024.2075,10.0
1211,11024.2275,10.0
1212,11024.2475,10.0
1213,11024.2675,10.0
1214,11024.2875,10.0
1215,11024.3075,10.0
1216,11024.3275,10.0
1217,11024.3475,10.0
1218,11024.3675,10.0
1219,11024.3875,10.0
1220,11024.4075,10.0
1221,11024.4275,10.0
1222,11024.4475,10.0
1223,11024.4675,10.0
1224,11024.4875,10.0
1225,11024.5075,10.0
1226,11024.5275,10.0
1227,11024.5475,10.0
1228,11024.5675,10.0
1229,11024.5875,10.0
1230,11024.6075,10.0
1231,11024.6275,10.0
1232,11024.6475,10.0
1233,11024.6675,10.0
1234,11024.6875,9.0
1235,11024.7075,8.0
1236,11024.7275,8.0
1237,11024.7475,8.0
1238,11024.7675,8.0
1239,11024.7875,9.0
1240,11024.8075,9.0
1241,11024.8275,9.0
1242,11024.8475,9.0
1243,11024.8675,9.0
1244,11024.8875,8.0
1245,11024.9075,9.0
1246,11024.9275,9.0
1247,11024.9475,9.0
1248,11024.9675,9.0
1249,11024.9875,9.0
1250,11025.0075,9.0
1251,11025.0275,9.0
1252,11025.0475,9.0
1253,11025.0675,9.0
1254,11025.0875,9.0
1255,11025.1075,9.0
1256,11025.1275,9.0
1257,11025.1475,9.0
1258,11025.1675,9.0
1259,11025.1875,10.0
1260,11025.2075,10.0
1261,11025.2275,10.0
1262,11025.2475,10.0
1263,11025.2675,10.0
1264,11025.2875,10.0
1265,11025.3075,10.0
1266,11025.3275,9.0
1267,11025.3475,9.0
1268,11025.3675,9.0
1269,11025.3875,10.0
1270,11025.4075,9.0
1271,11025.4275,9.0
1272,11025.4475,9.0
1273,11025.4675,9.0
1274,11025.4875,9.0
1275,11025.5075,9.0
1276,11025.5275,9.0
1277,11025.5475,8.0
1278,11025.5675,7.0
1279,11025.5875,7.0
1280,11025.6075,7.0
1281,11025.6275,7.0
1282,11025.6475,7.0
1283,11025.6675,7.0
1284,11025.6875,7.0
1285,11025.7075,7.0
1286,11025.7275,7.0
1287,11025.7475,7.0
1288,11025.7675,7.0
1289,11025.7875,7.0
1290,11025.8075,7.0
1291,11025.8275,7.0
1292,11025.8475,7.0
1293,11025.8675,7.0
1294,11025.8875,7.0
1295,11025.9075,7.0
1296,11025.9275,7.0
1297,11025.9475,7.0
1298,11025.9675,7.0
1299,11025.9875,7.0
1300,11026.0075,6.0
1301,11026.0275,6.0
1302,11026.0475,6.0
1303,11026.0675,5.0
1304,11026.0875,5.0
1305,11026.1075,5.0
1306,11026.1275,5.0
1307,11026.1475,5.0
1308,11026.1675,6.0
1309,11026.1875,6.0
1310,11026.2075,5.0
1311,11026.2275,5.0
1312,11026.2475,5.0
1313,11026.2675,5.0
1314,11026.2875,5.0
1315,11026.3075,6.0
1316,11026.3275,6.0
1317,11026.3475,6.0
1318,11026.3675,6.0
1319,11026.3875,6.0
1320,11026.4075,6.0
1321,11026.4275,7.0
1322,11026.4475,7.0
1323,11026.4675,7.0
1324,11026.4875,7.0
1325,11026.5075,7.0
1326,11026.5275,7.0
1327,11026.5475,8.0
1328,11026.5675,8.0
1329,11026.5875,8.0
1330,11026.6075,8.0
1331,11026.6275,8.0
1332,11026.6475,8.0
1333,11026.6675,8.0
1334,11026.6875,8.0
1335,11026.7075,8.0
1336,11026.7275,8.0
1337,11026.7475,8.0
1338,11026.7675,9.0
1339,11026.7875,8.0
1340,11026.8075,9.0
1341,11026.8275,9.0
1342,11026.8475,9.0
1343,11026.8675,9.0
1344,11026.8875,9.0
1345,11026.9075,8.0
1346,11026.9275,8.0
1347,11026.9475,8.0
1348,11026.9675,8.0
1349,11026.9875,8.0
1350,11027.0075,8.0
1351,11027.0275,8.0
1352,11027.0475,8.0
1353,11027.0675,8.0
1354,11027.0875,8.0
1355,11027.1075,8.0
1356,11027.1275,8.0
1357,11027.1475,8.0
1358,11027.1675,8.0
1359,11027.1875,7.0
1360,11027.2075,7.0
1361,11027.2275,7.0
1362,11027.2475,7.0
1363,11027.2675,7.0
1364,11027.2875,7.0
1365,11027.3075,7.0
1366,11027.3275,7.0
1367,11027.3475,7.0
1368,11027.3675,7.0
1369,11027.3875,6.0
1370,11027.4075,6.0
1371,11027.4275,6.0
1372,11027.4475,7.0
1373,11027.4675,7.0
1374,11027.4875,7.0
1375,11027.5075,8.0
1376,11027.5275,8.0
1377,11027.5475,8.0
1378,11027.5675,8.0
1379,11027.5875,8.0
1380,11027.6075,9.0
1381,11027.6275,9.0
1382,11027.6475,9.0
1383,11027.6675,9.0
1384,11027.6875,9.0
1385,11027.7075,9.0
1386,11027.7275,9.0
1387,11027.7475,9.0
1388,11027.7675,9.0
1389,11027.7875,9.0
1390,11027.8075,9.0
1391,11027.8275,9.0
1392,11027.8475,9.0
1393,11027.8675,9.0
1394,11027.8875,9.0
1395,11027.9075,9.0
1396,11027.9275,9.0
1397,11027.9475,9.0
1398,11027.9675,9.0
1399,11027.9875,9.0
1400,11028.0075,9.0
1401,11028.0275,9.0
1402,11028.0475,9.0
1403,11028.0675,9.0
1404,11028.0875,9.0
1405,11028.1075,9.0
1406,11028.1275,9.0
1407,11028.1475,9.0
1408,11028.1675,8.0
1409,11028.1875,8.0
1410,11028.2075,8.0
1411,11028.2275,8.0
1412,11028.2475,8.0
1413,11028.2675,8.0
1414,11028.2875,8.0
1415,11028.3075,7.0
1416,11028.3275,7.0
1417,11028.3475,7.0
1418,11028.3675,7.0
1419,11028.3875,7.0
1420,11028.4075,7.0
1421,11028.4275,6.0
1422,11028.4475,6.0
1423,11028.4675,6.0
1424,11028.4875,6.0
1425,11028.5075,6.0
1426,11028.5275,6.0
1427,11028.5475,5.0
1428,11028.5675,5.0
1429,11028.5875,5.0
1430,11028.6075,5.0
1431,11028.6275,5.0
1432,11028.6475,5.0
1433,11028.6675,5.0
1434,11028.6875,6.0
1435,11028.7075,6.0
1436,11028.7275,6.0
1437,11028.7475,6.0
1438,11028.7675,5.0
1439,11028.7875,5.0
1440,11028.8075,4.0
1441,11028.8275,4.0
1442,11028.8475,4.0
1443,11028.8675,4.0
1444,11028.8875,4.0
1445,11028.9075,4.0
1446,11028.9275,4.0
1447,11028.9475,4.0
1448,11028.9675,4.0
1449,11028.9875,4.0
1450,11029.0075,4.0
1451,11029.0275,4.0
1452,11029.0475,4.0
1453,11029.0675,4.0
1454,11029.0875,4.0
1455,11029.1075,4.0
1456,11029.1275,4.0
1457,11029.1475,4.0
1458,11029.1675,4.0
1459,11029.1875,4.0
1460,11029.2075,4.0
1461,11029.2275,4.0
1462,11029.2475,5.0
1463,11029.2675,5.0
1464,11029.2875,5.0
1465,11029.3075,5.0
1466,11029.3275,5.0
1467,11029.3475,5.0
1468,11029.3675,5.0
1469,11029.3875,6.0
1470,11029.4075,6.0
1471,11029.4275,6.0
1472,11029.4475,5.0
1473,11029.4675,5.0
1474,11029.4875,5.0
1475,11029.5075,4.0
1476,11029.5275,4.0
1477,11029.5475,4.0
1478,11029.5675,4.0
1479,11029.5875,4.0
1480,11029.6075,3.0
1481,11029.6275,3.0
1482,11029.6475,3.0
1483,11029.6675,3.0
1484,11029.6875,3.0
1485,11029.7075,3.0
1486,11029.7275,3.0
1487,11029.7475,3.0
1488,11029.7675,3.0
1489,11029.7875,3.0
1490,11029.8075,3.0
1491,11029.8275,3.0
1492,11029.8475,3.0
1493,11029.8675,3.0
1494,11029.8875,3.0
1495,11029.9075,3.0
1496,11029.9275,3.0
1497,11029.9475,3.0
1498,11029.9675,3.0
1499,11029.9875,3.0
1500,11030.0075,3.0
1501,11030.0275,3.0
1502,11030.0475,3.0
1503,11030.0675,3.0
1504,11030.0875,3.0
1505,11030.1075,4.0
1506,11030.1275,5.0
1507,11030.1475,5.0
1508,11030.1675,6.0
1509,11030.1875,6.0
1510,11030.2075,6.0
1511,11030.2275,6.0
1512,11030.2475,7.0
1513,11030.2675,7.0
1514,11030.2875,7.0
1515,11030.3075,7.0
1516,11030.3275,7.0
1517,11030.3475,7.0
1518,11030.3675,7.0
1519,11030.3875,7.0
1520,11030.4075,7.0
1521,11030.4275,7.0
1522,11030.4475,7.0
1523,11030.4675,7.0
1524,11030.4875,7.0
1525,11030.5075,7.0
1526,11030.5275,7.0
1527,11030.5475,7.0
1528,11030.5675,7.0
1529,11030.5875,7.0
1530,11030.6075,7.0
1531,11030.6275,7.0
1532,11030.6475,7.0
1533,11030.6675,7.0
1534,11030.6875,6.0
1535,11030.7075,6.0
1536,11030.7275,6.0
1537,11030.7475,7.0
1538,11030.7675,7.0
1539,11030.7875,8.0
1540,11030.8075,8.0
1541,11030.8275,8.0
1542,11030.8475,8.0
1543,11030.8675,8.0
1544,11030.8875,8.0
1545,11030.9075,8.0
1546,11030.9275,8.0
1547,11030.9475,8.0
1548,11030.9675,8.0
1549,11030.9875,8.0
1550,11031.0075,8.0
1551,11031.0275,8.0
1552,11031.0475,8.0
1553,11031.0675,8.0
1554,11031.0875,8.0
1555,11031.1075,8.0
1556,11031.1275,8.0
1557,11031.1475,8.0
1558,11031.1675,8.0
1559,11031.1875,8.0
1560,11031.2075,8.0
1561,11031.2275,8.0
1562,11031.2475,7.0
1563,11031.2675,7.0
1564,11031.2875,7.0
1565,11031.3075,7.0
1566,11031.3275,7.0
1567,11031.3475,7.0
1568,11031.3675,7.0
1569,11031.3875,6.0
1570,11031.4075,6.0
1571,11031.4275,6.0
1572,11031.4475,6.0
1573,11031.4675,6.0
1574,11031.4875,6.0
1575,11031.5075,6.0
1576,11031.5275,6.0
1577,11031.5475,6.0
1578,11031.5675,6.0
1579,11031.5875,6.0
1580,11031.6075,6.0
1581,11031.6275,6.0
1582,11031.6475,6.0
1583,11031.6675,6.0
1584,11031.6875,6.0
1585,11031.7075,6.0
1586,11031.7275,6.0
1587,11031.7475,6.0
1588,11031.7675,6.0
1589,11031.7875,6.0
1590,11031.8075,6.0
1591,11031.8275,6.0
1592,11031.8475,6.0
1593,11031.8675,6.0
1594,11031.8875,6.0
1595,11031.9075,7.0
1596,11031.9275,7.0
1597,11031.9475,7.0
1598,11031.9675,7.0
1599,11031.9875,7.0
1600,11032.0075,7.0
1601,11032.0275,7.0
1602,11032.0475,7.0
1603,11032.0675,7.0
1604,11032.0875,7.0
1605,11032.1075,6.0
1606,11032.1275,6.0
1607,11032.1475,7.0
1608,11032.1675,6.0
1609,11032.1875,6.0
1610,11032.2075,6.0
1611,11032.2275,6.0
1612,11032.2475,5.0
1613,11032.2675,5.0
1614,11032.2875,5.0
1615,11032.3075,5.0
1616,11032.3275,5.0
1617,11032.3475,6.0
1618,11032.3675,6.0
1619,11032.3875,6.0
1620,11032.4075,6.0
1621,11032.4275,6.0
1622,11032.4475,6.0
1623,11032.4675,6.0
1624,11032.4875,6.0
1625,11032.5075,6.0
1626,11032.5275,6.0
1627,11032.5475,6.0
1628,11032.5675,6.0
1629,11032.5875,6.0
1630,11032.6075,6.0
1631,11032.6275,6.0
1632,11032.6475,6.0
1633,11032.6675,6.0
1634,11032.6875,6.0
1635,11032.7075,6.0
1636,11032.7275,6.0
1637,11032.7475,5.0
1638,11032.7675,5.0
1639,11032.7875,4.0
1640,11032.8075,4.0
1641,11032.8275,5.0
1642,11032.8475,5.0
1643,11032.8675,5.0
1644,11032.8875,5.0
1645,11032.9075,5.0
1646,11032.9275,5.0
1647,11032.9475,5.0
1648,11032.9675,5.0
1649,11032.9875,5.0
1650,11033.0075,5.0
1651,11033.0275,5.0
1652,11033.0475,5.0
1653,11033.0675,5.0
1654,11033.0875,5.0
1655,11033.1075,5.0
1656,11033.1275,5.0
1657,11033.1475,5.0
1658,11033.1675,5.0
1659,11033.1875,5.0
1660,11033.2075,5.0
1661,11033.2275,5.0
1662,11033.2475,5.0
1663,11033.2675,5.0
1664,11033.2875,6.0
1665,11033.3075,6.0
1666,11033.3275,6.0
1667,11033.3475,6.0
1668,11033.3675,6.0
1669,11033.3875,6.0
1670,11033.4075,6.0
1671,11033.4275,6.0
1672,11033.4475,6.0
1673,11033.4675,6.0
1674,11033.4875,6.0
1675,11033.5075,6.0
1676,11033.5275,6.0
1677,11033.5475,6.0
1678,11033.5675,6.0
1679,11033.5875,6.0
1680,11033.6075,6.0
1681,11033.6275,6.0
1682,11033.6475,6.0
1683,11033.6675,6.0
1684,11033.6875,6.0
1685,11033.7075,6.0
1686,11033.7275,7.0
1687,11033.7475,7.0
1688,11033.7675,7.0
1689,11033.7875,7.0
1690,11033.8075,7.0
1691,11033.8275,7.0
1692,11033.8475,7.0
1693,11033.8675,7.0
1694,11033.8875,7.0
1695,11033.9075,6.0
1696,11033.9275,6.0
1697,11033.9475,6.0
1698,11033.9675,6.0
1699,11033.9875,6.0
1700,11034.0075,6.0
1701,11034.0275,6.0
1702,11034.0475,6.0
1703,11034.0675,6.0
1704,11034.0875,7.0
1705,11034.1075,8.0
1706,11034.1275,7.0
1707,11034.1475,6.0
1708,11034.1675,6.0
1709,11034.1875,7.0
1710,11034.2075,7.0
1711,11034.2275,7.0
1712,11034.2475,7.0
1713,11034.2675,7.0
1714,11034.2875,7.0
1715,11034.3075,7.0
1716,11034.3275,7.0
1717,11034.3475,6.0
1718,11034.3675,6.0
1719,11034.3875,6.0
1720,11034.4075,6.0
1721,11034.4275,6.0
1722,11034.4475,6.0
1723,11034.4675,6.0
1724,11034.4875,6.0
1725,11034.5075,6.0
1726,11034.5275,6.0
1727,11034.5475,6.0
1728,11034.5675,6.0
1729,11034.5875,6.0
1730,11034.6075,6.0
1731,11034.6275,6.0
1732,11034.6475,6.0
1733,11034.6675,6.0
1734,11034.6875,6.0
1735,11034.7075,6.0
1736,11034.7275,6.0
1737,11034.7475,6.0
1738,11034.7675,6.0
1739,11034.7875,6.0
1740,11034.8075,6.0
1741,11034.8275,5.0
1742,11034.8475,5.0
1743,11034.8675,5.0
1744,11034.8875,5.0
1745,11034.9075,5.0
1746,11034.9275,5.0
1747,11034.9475,5.0
1748,11034.9675,5.0
1749,11034.9875,6.0
1750,11035.0075,6.0
1751,11035.0275,6.0
1752,11035.0475,6.0
1753,11035.0675,6.0
1754,11035.0875,6.0
1755,11035.1075,7.0
1756,11035.1275,7.0
1757,11035.1475,7.0
1758,11035.1675,7.0
1759,11035.1875,7.0
1760,11035.2075,7.0
1761,11035.2275,7.0
1762,11035.2475,7.0
1763,11035.2675,7.0
1764,11035.2875,6.0
1765,11035.3075,6.0
1766,11035.3275,6.0
1767,11035.3475,6.0
1768,11035.3675,6.0
1769,11035.3875,6.0
1770,11035.4075,6.0
1771,11035.4275,6.0
1772,11035.4475,6.0
1773,11035.4675,7.0
1774,11035.4875,7.0
1775,11035.5075,7.0
1776,11035.5275,7.0
1777,11035.5475,7.0
1778,11035.5675,7.0
1779,11035.5875,7.0
1780,11035.6075,7.0
1781,11035.6275,7.0
1782,11035.6475,7.0
1783,11035.6675,7.0
1784,11035.6875,7.0
1785,11035.7075,7.0
1786,11035.7275,6.0
1787,11035.7475,6.0
1788,11035.7675,6.0
1789,11035.7875,6.0
1790,11035.8075,6.0
1791,11035.8275,6.0
1792,11035.8475,6.0
1793,11035.8675,6.0
1794,11035.8875,6.0
1795,11035.9075,6.0
1796,11035.9275,6.0
1797,11035.9475,6.0
1798,11035.9675,6.0
1799,11035.9875,6.0
1800,11036.0075,7.0
1801,11036.0275,7.0
1802,11036.0475,7.0
1803,11036.0675,7.0
1804,11036.0875,6.0
1805,11036.1075,5.0
1806,11036.1275,5.0
1807,11036.1475,5.0
1808,11036.1675,5.0
1809,11036.1875,5.0
1810,11036.2075,5.0
1811,11036.2275,5.0
1812,11036.2475,5.0
1813,11036.2675,5.0
1814,11036.2875,5.0
1815,11036.3075,5.0
1816,11036.3275,5.0
1817,11036.3475,5.0
1818,11036.3675,5.0
1819,11036.3875,5.0
1820,11036.4075,5.0
1821,11036.4275,5.0
1822,11036.4475,5.0
1823,11036.4675,5.0
1824,11036.4875,5.0
1825,11036.5075,5.0
1826,11036.5275,5.0
1827,11036.5475,5.0
1828,11036.5675,5.0
1829,11036.5875,5.0
1830,11036.6075,5.0
1831,11036.6275,5.0
1832,11036.6475,5.0
1833,11036.6675,5.0
1834,11036.6875,5.0
1835,11036.7075,5.0
1836,11036.7275,5.0
1837,11036.7475,5.0
1838,11036.7675,6.0
1839,11036.7875,6.0
1840,11036.8075,6.0
1841,11036.8275,6.0
1842,11036.8475,6.0
1843,11036.8675,6.0
1844,11036.8875,6.0
1845,11036.9075,6.0
1846,11036.9275,6.0
1847,11036.9475,6.0
1848,11036.9675,6.0
1849,11036.9875,5.0
1850,11037.0075,5.0
1851,11037.0275,5.0
1852,11037.0475,5.0
1853,11037.0675,5.0
1854,11037.0875,5.0
1855,11037.1075,4.0
1856,11037.1275,4.0
1857,11037.1475,4.0
1858,11037.1675,4.0
1859,11037.1875,4.0
1860,11037.2075,4.0
1861,11037.2275,4.0
1862,11037.2475,4.0
1863,11037.2675,4.0
1864,11037.2875,4.0
1865,11037.3075,4.0
1866,11037.3275,4.0
1867,11037.3475,4.0
1868,11037.3675,4.0
1869,11037.3875,4.0
1870,11037.4075,4.0
1871,11037.4275,4.0
1872,11037.4475,4.0
1873,11037.4675,3.0
1874,11037.4875,3.0
1875,11037.5075,4.0
1876,11037.5275,4.0
1877,11037.5475,5.0
1878,11037.5675,5.0
1879,11037.5875,5.0
1880,11037.6075,5.0
1881,11037.6275,5.0
1882,11037.6475,5.0
1883,11037.6675,5.0
1884,11037.6875,5.0
1885,11037.7075,5.0
1886,11037.7275,5.0
1887,11037.7475,5.0
1888,11037.7675,5.0
1889,11037.7875,5.0
1890,11037.8075,5.0
1891,11037.8275,5.0
1892,11037.8475,5.0
1893,11037.8675,5.0
1894,11037.8875,5.0
1895,11037.9075,5.0
1896,11037.9275,5.0
1897,11037.9475,5.0
1898,11037.9675,5.0
1899,11037.9875,5.0
1900,11038.0075,4.0
1901,11038.0275,4.0
1902,11038.0475,4.0
1903,11038.0675,4.0
1904,11038.0875,4.0
1905,11038.1075,4.0
1906,11038.1275,4.0
1907,11038.1475,4.0
1908,11038.1675,4.0
1909,11038.1875,3.0
1910,11038.2075,3.0
1911,11038.2275,3.0
1912,11038.2475,5.0
1913,11038.2675,5.0
1914,11038.2875,5.0
1915,11038.3075,5.0
1916,11038.3275,5.0
1917,11038.3475,5.0
1918,11038.3675,5.0
1919,11038.3875,5.0
1920,11038.4075,5.0
1921,11038.4275,5.0
1922,11038.4475,5.0
1923,11038.4675,5.0
1924,11038.4875,5.0
1925,11038.5075,5.0
1926,11038.5275,5.0
1927,11038.5475,5.0
1928,11038.5675,5.0
1929,11038.5875,5.0
1930,11038.6075,5.0
1931,11038.6275,5.0
1932,11038.6475,5.0
1933,11038.6675,5.0
1934,11038.6875,5.0
1935,11038.7075,5.0
1936,11038.7275,5.0
1937,11038.7475,6.0
1938,11038.7675,5.0
1939,11038.7875,5.0
1940,11038.8075,5.0
1941,11038.8275,5.0
1942,11038.8475,5.0
1943,11038.8675,5.0
1944,11038.8875,5.0
1945,11038.9075,5.0
1946,11038.9275,6.0
1947,11038.9475,6.0
1948,11038.9675,6.0
1949,11038.9875,6.0
1950,11039.0075,6.0
1951,11039.0275,6.0
1952,11039.0475,6.0
1953,11039.0675,6.0
1954,11039.0875,6.0
1955,11039.1075,6.0
1956,11039.1275,6.0
1957,11039.1475,6.0
1958,11039.1675,6.0
1959,11039.1875,6.0
1960,11039.2075,6.0
1961,11039.2275,6.0
1962,11039.2475,6.0
1963,11039.2675,6.0
1964,11039.2875,6.0
1965,11039.3075,6.0
1966,11039.3275,6.0
1967,11039.3475,6.0
1968,11039.3675,6.0
1969,11039.3875,6.0
1970,11039.4075,6.0
1971,11039.4275,6.0
1972,11039.4475,6.0
1973,11039.4675,7.0
1974,11039.4875,7.0
1975,11039.5075,6.0
1976,11039.5275,6.0
1977,11039.5475,6.0
1978,11039.5675,6.0
1979,11039.5875,6.0
1980,11039.6075,6.0
1981,11039.6275,6.0
1982,11039.6475,6.0
1983,11039.6675,6.0
1984,11039.6875,6.0
1985,11039.7075,6.0
1986,11039.7275,6.0
1987,11039.7475,6.0
1988,11039.7675,6.0
1989,11039.7875,6.0
1990,11039.8075,6.0
1991,11039.8275,6.0
1992,11039.8475,6.0
1993,11039.8675,6.0
1994,11039.8875,6.0
1995,11039.9075,6.0
1996,11039.9275,6.0
1997,11039.9475,7.0
1998,11039.9675,7.0
1999,11039.9875,7.0
2000,11040.0075,7.0
2001,11040.0275,7.0
2002,11040.0475,7.0
2003,11040.0675,7.0
2004,11040.0875,7.0
2005,11040.1075,8.0
2006,11040.1275,8.0
2007,11040.1475,8.0
2008,11040.1675,8.0
2009,11040.1875,8.0
2010,11040.2075,8.0
2011,11040.2275,8.0
2012,11040.2475,6.0
2013,11040.2675,6.0
2014,11040.2875,6.0
2015,11040.3075,6.0
2016,11040.3275,6.0
2017,11040.3475,6.0
2018,11040.3675,6.0
2019,11040.3875,6.0
2020,11040.4075,6.0
2021,11040.4275,6.0
2022,11040.4475,6.0
2023,11040.4675,6.0
2024,11040.4875,6.0
2025,11040.5075,6.0
2026,11040.5275,6.0
2027,11040.5475,6.0
2028,11040.5675,6.0
2029,11040.5875,6.0
2030,11040.6075,6.0
2031,11040.6275,6.0
2032,11040.6475,6.0
2033,11040.6675,6.0
2034,11040.6875,6.0
2035,11040.7075,6.0
2036,11040.7275,6.0
2037,11040.7475,5.0
2038,11040.7675,5.0
2039,11040.7875,5.0
2040,11040.8075,5.0
2041,11040.8275,5.0
2042,11040.8475,5.0
2043,11040.8675,5.0
2044,11040.8875,5.0
2045,11040.9075,5.0
2046,11040.9275,4.0
2047,11040.9475,4.0
2048,11040.9675,4.0
2049,11040.9875,4.0
2050,11041.0075,4.0
2051,11041.0275,4.0
2052,11041.0475,4.0
2053,11041.0675,4.0
2054,11041.0875,4.0
2055,11041.1075,4.0
2056,11041.1275,4.0
2057,11041.1475,4.0
2058,11041.1675,4.0
2059,11041.1875,4.0
2060,11041.2075,4.0
2061,11041.2275,4.0
2062,11041.2475,4.0
2063,11041.2675,4.0
2064,11041.2875,4.0
2065,11041.3075,4.0
2066,11041.3275,4.0
2067,11041.3475,4.0
2068,11041.3675,4.0
2069,11041.3875,4.0
2070,11041.4075,4.0
2071,11041.4275,4.0
2072,11041.4475,4.0
2073,11041.4675,3.0
2074,11041.4875,3.0
2075,11041.5075,3.0
2076,11041.5275,3.0
2077,11041.5475,3.0
2078,11041.5675,3.0
2079,11041.5875,3.0
2080,11041.6075,3.0
2081,11041.6275,3.0
2082,11041.6475,3.0
2083,11041.6675,3.0
2084,11041.6875,3.0
2085,11041.7075,3.0
2086,11041.7275,3.0
2087,11041.7475,3.0
2088,11041.7675,3.0
2089,11041.7875,3.0
2090,11041.8075,3.0
2091,11041.8275,3.0
2092,11041.8475,3.0
2093,11041.8675,3.0
2094,11041.8875,3.0
2095,11041.9075,3.0
2096,11041.9275,3.0
2097,11041.9475,2.0
2098,11041.9675,2.0
2099,11041.9875,2.0
2100,11042.0075,2.0
2101,11042.0275,2.0
2102,11042.0475,2.0
2103,11042.0675,2.0
2104,11042.0875,2.0
2105,11042.1075,1.0
2106,11042.1275,1.0
2107,11042.1475,1.0
2108,11042.1675,1.0
2109,11042.1875,1.0
2110,11042.2075,1.0
2111,11042.2275,1.0
2112,11042.2475,2.0
2113,11042.2675,2.0
2114,11042.2875,2.0
2115,11042.3075,2.0
2116,11042.3275,2.0
2117,11042.3475,2.0
2118,11042.3675,2.0
2119,11042.3875,2.0
2120,11042.4075,2.0
2121,11042.4275,2.0
2122,11042.4475,2.0
2123,11042.4675,2.0
2124,11042.4875,3.0
2125,11042.5075,3.0
2126,11042.5275,3.0
2127,11042.5475,3.0
2128,11042.5675,3.0
2129,11042.5875,3.0
2130,11042.6075,3.0
2131,11042.6275,3.0
2132,11042.6475,3.0
2133,11042.6675,3.0
2134,11042.6875,3.0
2135,11042.7075,3.0
2136,11042.7275,3.0
2137,11042.7475,3.0
2138,11042.7675,3.0
2139,11042.7875,3.0
2140,11042.8075,3.0
2141,11042.8275,3.0
2142,11042.8475,3.0
2143,11042.8675,4.0
2144,11042.8875,5.0
2145,11042.9075,5.0
2146,11042.9275,5.0
2147,11042.9475,5.0
2148,11042.9675,5.0
2149,11042.9875,5.0
2150,11043.0075,5.0
2151,11043.0275,5.0
2152,11043.0475,5.0
2153,11043.0675,5.0
2154,11043.0875,5.0
2155,11043.1075,5.0
2156,11043.1275,5.0
2157,11043.1475,5.0
2158,11043.1675,5.0
2159,11043.1875,5.0
2160,11043.2075,5.0
2161,11043.2275,5.0
2162,11043.2475,5.0
2163,11043.2675,5.0
2164,11043.2875,5.0
2165,11043.3075,5.0
2166,11043.3275,5.0
2167,11043.3475,5.0
2168,11043.3675,5.0
2169,11043.3875,5.0
2170,11043.4075,5.0
2171,11043.4275,5.0
2172,11043.4475,5.0
2173,11043.4675,5.0
2174,11043.4875,5.0
2175,11043.5075,5.0
2176,11043.5275,5.0
2177,11043.5475,4.0
2178,11043.5675,4.0
2179,11043.5875,4.0
2180,11043.6075,4.0
2181,11043.6275,4.0
2182,11043.6475,4.0
2183,11043.6675,4.0
2184,11043.6875,4.0
2185,11043.7075,4.0
2186,11043.7275,4.0
2187,11043.7475,4.0
2188,11043.7675,4.0
2189,11043.7875,4.0
2190,11043.8075,4.0
2191,11043.8275,4.0
2192,11043.8475,4.0
2193,11043.8675,4.0
2194,11043.8875,4.0
2195,11043.9075,4.0
2196,11043.9275,4.0
2197,11043.9475,4.0
2198,11043.9675,4.0
2199,11043.9875,4.0
2200,11044.0075,4.0
2201,11044.0275,4.0
2202,11044.0475,4.0
2203,11044.0675,4.0
2204,11044.0875,4.0
2205,11044.1075,4.0
2206,11044.1275,4.0
2207,11044.1475,4.0
2208,11044.1675,4.0
2209,11044.1875,4.0
2210,11044.2075,4.0
2211,11044.2275,4.0
2212,11044.2475,4.0
2213,11044.2675,5.0
2214,11044.2875,5.0
2215,11044.3075,5.0
2216,11044.3275,5.0
2217,11044.3475,5.0
2218,11044.3675,5.0
2219,11044.3875,5.0
2220,11044.4075,5.0
2221,11044.4275,5.0
2222,11044.4475,5.0
2223,11044.4675,5.0
2224,11044.4875,4.0
2225,11044.5075,4.0
2226,11044.5275,4.0
2227,11044.5475,4.0
2228,11044.5675,4.0
